Id,text,source,title,n_tokens,title_ratio,year,month,has_timestamp
16805,wildire burns 2 homes; more in danger read full story for latest details.\,CNN,Wildire burns 2 homes; more in danger,13,0.49333333333333335,2006.0,12.0,1
16806,eu proposes anti-terror measures the european commission is to draw up plans to bolster co-operation in the fight against terror.,BBC,EU proposes anti-terror measures,20,0.24615384615384617,2007.0,7.0,1
16807,"few visit ground zero in n.y. as convention begins new york (reuters) - as the republican convention opened less than four miles away, a small number of visitors to ground zero paid their respects on monday with mixed feelings about whether president bush should come to the site of the sept. 11, 2001 attacks.",Reuters,Few Visit Ground Zero in N.Y. as Convention Begins,54,0.1607717041800643,,,0
16808,"""shark"" snaps down ""lights"" those pesky mobster sharks were just too sharp for the high school team to tackle. the animated fish 'toon shark tale again took the top bite at the box-office, earning an estimated $31.",E!,&quot;Shark&quot; Snaps Down &quot;Lights&quot;,37,0.2186046511627907,,,0
16809,"soyuz craft undocks for return to earth \ (ap)\ ap - a soyuz craft left its docking port at the international space station on sunday, starting a return trip to earth with two russian cosmonauts and malaysia's first space traveler aboard.",Yahoo,"Soyuz craft undocks for return to Earth \
    (AP)\
",41,0.2175732217573222,2007.0,10.0,1
16810,"visitor takes a countryâs fate in her hands this beautifully performed, touching one-act play is not quite the personalized cry against genocide that the playwright intends it to be.",New,Visitor Takes a Countryâs Fate in Her Hands,29,0.24324324324324326,2008.0,2.0,1
16811,europe's banking shares tumble on northern rock fallout \ (afp)\ afp - europe's main stock markets wobbled for a second straight trading day on monday as banking share prices extended heavy losses led by troubled northern rock.,Yahoo,"Europe&#39;s banking shares tumble on Northern Rock fallout \
    (AFP)\
",37,0.3201754385964912,2007.0,9.0,1
16812,offshoring observers square off a webcast lets you hear directly from major commentators on shipping work abroad.,CNET,Offshoring observers square off,17,0.2719298245614035,,,0
16813,"euro 2004 attack uncovered a dutch islamic cell linked to the murder of the film-maker theo van gogh planned a terrorist ""spectacular"" at the euro 2004 football championship this summer, it was revealed yesterday.",Topix.Net,Euro 2004 attack uncovered,34,0.12149532710280374,,,0
16814,"forest fires kill 17 in southern greece \ (ap)\ ap - forest fires raced across southern greece on friday, sweeping into mountainous towns and villages and killing at least 17 people, two found locked in an embrace and others outside cars overtaken by the flames.",Yahoo,"Forest fires kill 17 in southern Greece \
    (AP)\
",45,0.19771863117870722,2007.0,8.0,1
16815,"expressjet to start nonstop air service to four cities by timothy j. gibbons, the florida times-union, jacksonville feb. 2--travelers leaving jacksonville international airport will soon have access to new destinations -- on a new airline.",RedNova,ExpressJet to Start Nonstop Air Service to Four Cities,35,0.225,2007.0,2.0,1
16816,"stiff back worries woods on eve of american express championship tiger woods felt stiffness in his back after seven holes yesterday in thomastown, ireland, and decided to call it a day, not wanting to aggravate the week-old injury and not entirely certain he would be able to defend his title beginning today in the",Washington,Stiff Back Worries Woods on Eve of American Express Championship,54,0.20253164556962025,,,0
16817,"bp $50m blast fine 'not enough' a proposed $50m fine for an explosion at a bp plant in texas is too low, lawyers for the victims' families say.",BBC,BP $50m blast fine 'not enough',28,0.2152777777777778,2007.0,12.0,1
16818,epa cleaning up hazardous waste at forbes field by james carlson by james carlson the capital-journal environmental protection agency workers on wednesday began removing more than 650 containers of hazardous material from a building at forbes field.,RedNova,EPA Cleaning Up  Hazardous Waste  at Forbes Field,37,0.196,2006.0,12.0,1
16819,paramilitary killer disrupts n.irish self-rule talks belfast (reuters) - a northern irish paramilitary cut short an already chaotic debate on the province's political future on friday by throwing what he said was a bomb into the building where parties were meeting.,Reuters,Paramilitary killer disrupts N.Irish self-rule talks,41,0.19548872180451127,2006.0,11.0,1
16820,"china down plays barb against bush china has sought to play down election eve criticism of the us by a leading architect of its foreign policy, saying beijing had clarified the issue with washington .",Al-Jazeera,China down plays barb against Bush,35,0.1691542288557214,,,0
16821,'two shot' in bank robbery one person is believed to have been killed and another injured in a suspected armed robbery at a bank.,BBC,'Two shot' in bank robbery,24,0.2,2007.0,9.0,1
16822,turin unveils mascots as countdown begins rome (reuters) - italy revved its marketing engine on tuesday with the unveiling of two frosty-faced mascots for the 2006 winter olympics.,Reuters,Turin Unveils Mascots as Countdown Begins,28,0.2265193370165746,,,0
16823,"nazi planes fly over german village for cruise film \ (reuters)\ reuters - vintage world war two aircraft bearing\ swastikas and other nazi symbols flew low over the german\ village of loepten near berlin on sunday, but local residents\ had been warned in advance -- it was for a film.",Yahoo,"Nazi planes fly over German village for Cruise film \
    (Reuters)\
",50,0.24125874125874125,2007.0,7.0,1
16824,an era of illusions \n,International,An era of illusions,5,0.8260869565217391,2008.0,1.0,1
16825,"diabetes drug found to raise heart attack risk a drug commonly used to control diabetes increases the risk of heart attacks and possibly death, researchers reported yesterday in the latest episode to raise safety concerns about a widely prescribed drug.",Washington, Diabetes Drug Found to Raise Heart Attack Risk ,40,0.1889763779527559,2007.0,5.0,1
16826,"i love you, but you love meat in an age when many people define themselves by what they will eat and what they wonât, dietary differences can put a strain on a romantic relationship.",New,"I Love You, but You Love Meat",34,0.15675675675675677,2008.0,2.0,1
16827,mexican police arrest head of oaxaca activists mexico city (reuters) - mexican police on monday arrested a left-wing activist who is one of the leaders behind six months of protests in oaxaca that led to violent clashes with riot police.,Reuters,Mexican police arrest head of Oaxaca activists,40,0.19327731092436976,2006.0,12.0,1
16828,the end of retirement the average american should expect to work forever.\,Motley,The End of Retirement,12,0.28,2007.0,12.0,1
16829,bernanke signals bold fed action to lift growth washington (reuters) - federal reserve chairman ben bernanke on thursday acknowledged the economy faces increased risks and indicated the u.s. central bank is ready to cut interest rates aggressively to support growth.,Reuters,Bernanke signals bold Fed action to lift growth,40,0.1760299625468165,2008.0,1.0,1
16830,going after the bigger insider threats eric j. sinrod says new data debunks the notion that fired and disgruntled employees pose the greatest security risks.,CNET,Going after the bigger insider threats,25,0.24050632911392406,2006.0,9.0,1
16831,"kentuckyâs first big victory is also vanderbiltâs first defeat unlike at the start of his tenure at kentucky, coach billy gillispie more than met expectations in his southeastern conference debut.",Boston,Kentuckyâs First Big Victory Is Also Vanderbiltâs First Defeat,30,0.3283582089552239,2008.0,1.0,1
16832,"new afghan suicide blast kills 37: governor \ (afp)\ afp - a taliban suicide car bomb aimed at canadian soldiers in afghanistan killed 37 civilians monday, a day after another suicide blast left 100 dead in the country's deadliest such attack.",Yahoo,"New Afghan suicide blast kills 37: governor \
    (AFP)\
",41,0.2336065573770492,2008.0,2.0,1
16833,"conflicting interests present hurdles to stimulus package a rush by president bush and democratic leaders to assemble an economic stimulus package to stave off a recession is being complicated by a potentially debilitating brew of presidential politics, ideological differences and special interest lobbying.",Washington, Conflicting Interests Present Hurdles to Stimulus Package ,43,0.19093851132686085,2008.0,1.0,1
16834,ferrari outsources f1 engine design work (ap) ap - india's top software exporter tata consultancy services announced monday it has won a multimillion dollar deal with italian sports car maker ferrari to design formula 1 engines.,Yahoo,Ferrari Outsources F1 Engine Design Work (AP),36,0.1965065502183406,,,0
16835,"inflation no threat consumer prices rose by a modest 0.2 percent in september as a decline in prices for new cars and airline fares helped to temper a rise in costs for medical care, gasoline and fuel oil.",Marquette,Inflation no threat,38,0.09223300970873786,,,0
16836,"yankees get rare complete game in win \ (ap)\ ap - chien-ming wang gave the new york yankees something they hadn't had last summer: a nine-inning complete game. wang pitched a five-hitter, and alex rodriguez and bobby abreu keyed the yankees' reviving offense in a 5-1 victory over the chicago white sox on wednesday night,",Yahoo,"Yankees get rare complete game in win \
    (AP)\
",55,0.15432098765432098,2007.0,6.0,1
