Id,source,title,article,page_rank,timestamp,label,text,n_tokens,title_len,article_len,title_ratio,y_true,y_pred,fold
45388,Reuters,United Pilots Ratify Tentative Labor Deal - Union," CHICAGO (Reuters) - Pilots at UAL Corp., parent of bankrupt  United Airlines, on Thursday overwhelmingly ratified a new  contract which will allow the airline to cut wages and get rid  of traditional pensions but will give the pilots future  financial concessions.",5,2005-01-06 21:50:27,0,"united pilots ratify tentative labor deal - union  chicago (reuters) - pilots at ual corp., parent of bankrupt  united airlines, on thursday overwhelmingly ratified a new  contract which will allow the airline to cut wages and get rid  of traditional pensions but will give the pilots future  financial concessions.",41,49,265,0.18421052631578946,0,1,5
45395,CTV,Ten Iraqi policemen killed in car bombing,At least 10 Iraqi policemen have been killed after a car bomb exploded at a police station in western Iraq used by American marines.,5,2004-10-23 16:25:13,5,ten iraqi policemen killed in car bombing at least 10 iraqi policemen have been killed after a car bomb exploded at a police station in western iraq used by american marines.,24,41,132,0.3082706766917293,5,0,5
45403,Newsday,Vodafone: No bid plan,"England-based Vodafone Group Plc yesterday denied a report that it was backing partner company Verizon in a bid to block the possible merger between Sprint and Nextel, which analysts expected to be announced today.",5,0000-00-00 00:00:00,3,"vodafone: no bid plan england-based vodafone group plc yesterday denied a report that it was backing partner company verizon in a bid to block the possible merger between sprint and nextel, which analysts expected to be announced today.",34,21,214,0.09767441860465116,3,1,5
45408,Business,"BBC set for major shake-up, claims newspaper","London - The British Broadcasting Corporation, the world&#39;s biggest public broadcaster, is to cut almost a quarter of its 28 000-strong workforce, in the biggest shake-up in its 82-year history, The Times newspaper in London said on Monday.",5,2004-10-25 20:17:53,1,"bbc set for major shake-up, claims newspaper london - the british broadcasting corporation, the world&#39;s biggest public broadcaster, is to cut almost a quarter of its 28 000-strong workforce, in the biggest shake-up in its 82-year history, the times newspaper in london said on monday.",38,44,243,0.18032786885245902,1,3,5
45443,Reuters,Snows and storms on Paris catwalks,"PARIS (Reuters) - Karl Lagerfeld let it snow at fashion label Chanel on Friday, parading models in checkered tweed coats on a runway resembling a shiny ice block, their sparkling skates slung over their shoulders.",5,2007-03-02 14:50:02,3,"snows and storms on paris catwalks paris (reuters) - karl lagerfeld let it snow at fashion label chanel on friday, parading models in checkered tweed coats on a runway resembling a shiny ice block, their sparkling skates slung over their shoulders.",35,34,213,0.1588785046728972,3,5,5
45470,Khaleej,"Abbas welcomed by leading gunman in refugee camp visit, Israelis <b>...</b>","JENIN REFUGEE CAMP, West Bank - Palestinian presidential candidate Mahmoud Abbas rode on the shoulders of the West Bankâs most famous gunman during a campaign stop, prompting questions of whether Abbas is playing campaign politics or identifying with ",5,2004-12-31 06:40:29,0,"abbas welcomed by leading gunman in refugee camp visit, israelis <b>...</b> jenin refugee camp, west bank - palestinian presidential candidate mahmoud abbas rode on the shoulders of the west bankâs most famous gunman during a campaign stop, prompting questions of whether abbas is playing campaign politics or identifying with ",38,75,253,0.2952755905511811,0,3,5
45511,BBC,No change in MMR vaccine figures,"The number of parents having their children vaccinated with the MMR jab has remained static, according to latest figures. In the second quarter of the year, 88% of two-year-olds had the injection - no change over the first three months.",5,2004-09-13 19:40:26,6,"no change in mmr vaccine figures the number of parents having their children vaccinated with the mmr jab has remained static, according to latest figures. in the second quarter of the year, 88% of two-year-olds had the injection - no change over the first three months.",40,32,236,0.1350210970464135,6,0,5
45667,Boston,Want to be a stargazer? Image is everything,"Dr. Mario Motta built his first telescope at age 14. It took him a year to construct the 8-inch reflector, and he proudly won a science award with it.",4,2007-05-27 12:57:36,1,"want to be a stargazer? image is everything dr. mario motta built his first telescope at age 14. it took him a year to construct the 8-inch reflector, and he proudly won a science award with it.",29,43,150,0.2847682119205298,1,4,5
45676,ZDNet.com,IBM to customers: Expect business as usual,"IBM may be selling its PC business, but it&#39;s working hard to keep its PC customers. Still, competitors Dell, Hewlett-Packard and others are likely to come knocking in an attempt to pick off nervous customers ",5,0000-00-00 00:00:00,3,"ibm to customers: expect business as usual ibm may be selling its pc business, but it&#39;s working hard to keep its pc customers. still, competitors dell, hewlett-packard and others are likely to come knocking in an attempt to pick off nervous customers ",35,42,212,0.19718309859154928,3,2,5
45701,Washington, Should You Tell? ," If you have depression or some other mental illness, what do you do about work? Hope no one notices? Disclose your illness early on and trust that your boss will understand? ",5,2007-02-18 20:22:11,1," should you tell?   if you have depression or some other mental illness, what do you do about work? hope no one notices? disclose your illness early on and trust that your boss will understand? ",31,18,175,0.10227272727272728,1,6,5
45711,InfoWorld,Sun trims fourth-quarter earnings by $12 million,"Sun Microsystems Inc. trimmed its fourth quarter and full-year 2004 results this week, to account for final accounting of asset retirement obligations and its settlement with Microsoft Corp.",4,0000-00-00 00:00:00,2,"sun trims fourth-quarter earnings by $12 million sun microsystems inc. trimmed its fourth quarter and full-year 2004 results this week, to account for final accounting of asset retirement obligations and its settlement with microsoft corp.",28,48,190,0.2513089005235602,2,1,5
45738,Boston,US finds flu vaccine it hopes to buy abroad,"The nation&#39;s top healthcare official, Tommy G. Thompson, announced yesterday that the federal government had found 5 million doses of flu vaccine in Germany ",5,0000-00-00 00:00:00,3,"us finds flu vaccine it hopes to buy abroad the nation&#39;s top healthcare official, tommy g. thompson, announced yesterday that the federal government had found 5 million doses of flu vaccine in germany ",24,43,161,0.2654320987654321,3,6,5
45746,Malaysia,Mauresmo through to final as Sharapova withdraws,NEW YORK: Title holder and top seed Amelie Mauresmo received an easy passage into the final of the Advanta Championships in Philadelphia on Saturday when Maria Sharapova was forced out of the event with a sore shoulder.,5,0000-00-00 00:00:00,3,mauresmo through to final as sharapova withdraws new york: title holder and top seed amelie mauresmo received an easy passage into the final of the advanta championships in philadelphia on saturday when maria sharapova was forced out of the event with a sore shoulder.,37,48,219,0.21818181818181817,3,4,5
45760,BBC,Too much cannabis 'worsens pain',"Smoking large amounts of cannabis for therapeutic reasons may increase rather than reduce pain, a US study suggests.",5,2007-10-24 10:23:21,0,"too much cannabis 'worsens pain' smoking large amounts of cannabis for therapeutic reasons may increase rather than reduce pain, a us study suggests.",18,32,116,0.27350427350427353,0,6,5
45799,RedNova,Microsoft Expands Sharing of Source Code,SEATTLE - Microsoft Corp. is expanding a program to give government organizations access to some of its tightly guarded software blueprints amid growing competition from rivals who make such source code freely available...,5,0000-00-00 00:00:00,0,microsoft expands sharing of source code seattle - microsoft corp. is expanding a program to give government organizations access to some of its tightly guarded software blueprints amid growing competition from rivals who make such source code freely available...,33,40,222,0.17937219730941703,0,2,5
45851,Boston,Oil scandal rocks Polish leadership,"WARSAW -- The new scandal mesmerizing Poland seems lifted from a Cold War dossier: Spies, oil traders, a polo player, and a billionaire are tangled in a rumored plot by Moscow to manipulate its smaller neighbor.",5,2004-12-05 09:17:14,0,"oil scandal rocks polish leadership warsaw -- the new scandal mesmerizing poland seems lifted from a cold war dossier: spies, oil traders, a polo player, and a billionaire are tangled in a rumored plot by moscow to manipulate its smaller neighbor.",36,35,211,0.1650943396226415,0,1,5
45894,Pakistan,Change will strengthen democracy: President,"ISLAMABAD, Aug 28: President Gen Pervez Musharraf said on Saturday that change in the government would auger well to strengthen democracy and improve the much-needed good governance in the country.",5,0000-00-00 00:00:00,3,"change will strengthen democracy: president islamabad, aug 28: president gen pervez musharraf said on saturday that change in the government would auger well to strengthen democracy and improve the much-needed good governance in the country.",30,43,197,0.21717171717171718,3,0,5
45903,BBC,Judge dismisses case against FT,A controversial special damages claim that threatened to cripple the Financial Times is struck out by the High Court.,5,0000-00-00 00:00:00,1,judge dismisses case against ft a controversial special damages claim that threatened to cripple the financial times is struck out by the high court.,19,31,117,0.2627118644067797,1,0,5
45933,New,"Artie Shaw, Big Band Leader, Dies at 94","Artie Shaw, the jazz clarinetist and big-band leader, successfully challenged Benny Goodman's reign as the King of Swing in the late 1930's.",5,0000-00-00 00:00:00,0,"artie shaw, big band leader, dies at 94 artie shaw, the jazz clarinetist and big-band leader, successfully challenged benny goodman's reign as the king of swing in the late 1930's.",22,39,140,0.2765957446808511,0,3,5
